"","Entity","cause","Year","val_rate","val_percent","pop_est","Gini_index","gini_bucket","income_group","gdp_per_capita","unemployment_rate","wealth_share_10","urban_pct","CPI_score","gov_spending_toGDP","housing_CosttoIncome","PM2.5"
"160","Mongolia","Other mental disorders",2014," 1,403.71",1.40370578295016,2912984,0.3203779,"Moderate","UM",4126.23975800524,4.798,25.5,68.163,39,32.14356650477,NA,64.21
"161","Mongolia","Other mental disorders",2016," 1,402.72",1.40272051310127,3040773,0.32345733,"Moderate","LM",3619.90026383792,7.235,25.6,68.297,38,39.677393012238,NA,79.02
"162","Mongolia","Other mental disorders",2018," 1,397.99",1.39799201213352,3167660,0.3274099,"Moderate","LM",4107.64288528468,5.377,25.7,68.445,37,28.405553933083,NA,74
"163","Armenia","Schizophrenia",2012,"   263.38",0.263384090723889,2922474,0.29602262,"Moderate","LM",3511.56399687426,17.511,24.5,63.24,NA,NA,NA,NA
"164","Armenia","Schizophrenia",2013,"   264.02",0.264016905840537,2922487,0.30579662,"Moderate","LM",3680.16692158886,16.576,24.7,63.164,NA,NA,NA,NA
"165","Armenia","Schizophrenia",2014,"   264.54",0.264537817036945,2922390,0.3148329,"Moderate","LM",3852.11800610384,17.498,25.7,63.112,37,NA,NA,NA
"166","Armenia","Schizophrenia",2015,"   265.08",0.265078567710247,2921124,0.32356772,"Moderate","LM",3512.39350276709,18.261,26.7,63.085,35,NA,NA,NA
"167","Armenia","Schizophrenia",2016,"   265.62",0.26561698756604,2918753,0.32547948,"Moderate","LM",3524.42476874707,17.617,25.3,63.082,33,NA,NA,NA
"168","Armenia","Schizophrenia",2017,"   266.13",0.266131946594247,2914918,0.3362184,"Moderate","UM",3869.05373867752,17.704,28.4,63.103,35,NA,NA,NA
"169","Armenia","Schizophrenia",2018,"   266.66",0.266662526636852,2909917,0.344335,"Moderate","UM",4196.00562301769,18.966,29.2,63.149,35,NA,NA,NA
"170","Armenia","Schizophrenia",2019,"   267.02",0.267019901403424,2903922,0.30031213,"Moderate","UM",4597.22887399548,18.304,25.2,63.219,42,NA,NA,NA
"171","Armenia","Schizophrenia",2020,"   267.73",0.267730770073553,2890849,0.25131604,"Moderate","UM",4268.68093304583,18.175,21.5,63.313,49,NA,NA,NA
"172","Armenia","Schizophrenia",2021,"   268.27",0.268272355802103,2870293,0.2794013,"Moderate","UM",4685.17997128509,15.469,23.6,63.431,NA,NA,NA,NA
"173","Poland","Schizophrenia",2012,"   275.34",0.27534252108112,38247820,0.3302016,"Moderate","H",13087.420943321,10.031,25.3,60.654,NA,43.43158628239,NA,NA
"174","Poland","Schizophrenia",2013,"   276.59",0.27658527076172,38259214,0.33137318,"Moderate","H",13621.9023794031,10.293,25.4,60.529,NA,43.414987553109,NA,24.4826984126984
"175","Poland","Schizophrenia",2014,"   277.67",0.277673153021481,38265064,0.32824445,"Moderate","H",14262.2841914116,8.971,25.1,60.403,61,42.907483645166,101.166862939933,24.815303030303
"176","Poland","Schizophrenia",2015,"   278.43",0.278434123284383,38266267,0.3175091,"Moderate","H",12637.5220324406,7.475,24.2,60.278,63,41.736717853492,100,23.2951428571429
"177","Poland","Schizophrenia",2016,"   278.83",0.278830045232796,38263203,0.31189167,"Moderate","H",12464.0110508476,6.141,24.6,60.178,62,41.334144972313,97.2781790076271,22.3980281690141
"178","Poland","Schizophrenia",2017,"   278.99",0.278987761854517,38254908,0.2968527,"Moderate","H",13913.3402919927,4.867,23.5,60.105,60,41.419063200716,95.8059715302637,22.8744
"179","Poland","Schizophrenia",2018,"   278.94",0.278937035016396,38241017,0.302149,"Moderate","H",15658.2120316794,3.835,24,60.058,60,41.447007098262,96.2993334557492,23.2772
"180","Poland","Schizophrenia",2019,"   278.69",0.278692257875862,38225836,0.28760177,"Moderate","H",15874.5220531254,3.267,23.1,60.037,58,41.875876505216,97.8361058020738,18.7347727272727
"181","Poland","Schizophrenia",2020,"   278.74",0.278736770194961,38170958,0.284626,"Moderate","H",15987.5753654045,3.155,22.8,60.043,56,NA,98.0508087122538,NA
"182","Poland","Schizophrenia",2021,"   278.64",0.278635586307159,38040252,0.28479505,"Moderate","H",18635.5104895754,3.268,22.8,60.075,NA,NA,103.808074815571,NA
"183","Kazakhstan","Anxiety disorders",2012," 2,025.41",2.02540520220626,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"184","Kazakhstan","Anxiety disorders",2013," 2,017.83",2.01782514434308,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"185","Kazakhstan","Anxiety disorders",2014," 2,010.97",2.01096528250429,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"186","Kazakhstan","Anxiety disorders",2015," 2,003.72",2.00372433682096,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"187","Kazakhstan","Anxiety disorders",2016," 1,994.99",1.99499380202967,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"188","Kazakhstan","Anxiety disorders",2017," 1,986.25",1.98625434882651,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"189","Kazakhstan","Anxiety disorders",2018," 1,980.24",1.98024446465093,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"190","Kazakhstan","Anxiety disorders",2019," 1,977.01",1.97700819911069,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"191","Kazakhstan","Anxiety disorders",2020," 2,213.17",2.21316536571246,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"192","Kazakhstan","Anxiety disorders",2021," 2,358.33",2.3583255633074,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"193","Poland","Depressive disorders",2012," 2,718.95",2.71895081872595,38247820,0.3302016,"Moderate","H",13087.420943321,10.031,25.3,60.654,NA,43.43158628239,NA,NA
"194","Poland","Depressive disorders",2013," 2,724.29",2.72428823186055,38259214,0.33137318,"Moderate","H",13621.9023794031,10.293,25.4,60.529,NA,43.414987553109,NA,24.4826984126984
"195","Poland","Depressive disorders",2014," 2,730.37",2.73036769496176,38265064,0.32824445,"Moderate","H",14262.2841914116,8.971,25.1,60.403,61,42.907483645166,101.166862939933,24.815303030303
"196","Poland","Depressive disorders",2015," 2,737.77",2.73777358117448,38266267,0.3175091,"Moderate","H",12637.5220324406,7.475,24.2,60.278,63,41.736717853492,100,23.2951428571429
"197","Poland","Depressive disorders",2016," 2,780.63",2.78063173400919,38263203,0.31189167,"Moderate","H",12464.0110508476,6.141,24.6,60.178,62,41.334144972313,97.2781790076271,22.3980281690141
"198","Poland","Depressive disorders",2017," 2,866.04",2.86604409898303,38254908,0.2968527,"Moderate","H",13913.3402919927,4.867,23.5,60.105,60,41.419063200716,95.8059715302637,22.8744
"199","Poland","Depressive disorders",2018," 2,953.19",2.95318979074276,38241017,0.302149,"Moderate","H",15658.2120316794,3.835,24,60.058,60,41.447007098262,96.2993334557492,23.2772
"200","Poland","Depressive disorders",2019," 3,001.61",3.00160980020835,38225836,0.28760177,"Moderate","H",15874.5220531254,3.267,23.1,60.037,58,41.875876505216,97.8361058020738,18.7347727272727
"201","Poland","Depressive disorders",2020," 3,257.35",3.25734708770123,38170958,0.284626,"Moderate","H",15987.5753654045,3.155,22.8,60.043,56,NA,98.0508087122538,NA
"202","Poland","Depressive disorders",2021," 3,368.12",3.36811545843476,38040252,0.28479505,"Moderate","H",18635.5104895754,3.268,22.8,60.075,NA,NA,103.808074815571,NA
"203","Mongolia","Idiopathic developmental intellectual disability",2012,"   675.53",0.675525355878527,2795410,0.33751616,"Moderate","LM",4328.89001905655,3.905,26.2,68.03,NA,36.059739186655,NA,106
"204","Mongolia","Idiopathic developmental intellectual disability",2014,"   608.16",0.608159340980421,2912984,0.3203779,"Moderate","UM",4126.23975800524,4.798,25.5,68.163,39,32.14356650477,NA,64.21
"205","Kazakhstan","Attention-deficit/hyperactivity disorder",2012,"   936.04",0.936043630570639,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"206","Kazakhstan","Attention-deficit/hyperactivity disorder",2013,"   929.85",0.929854047958532,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"207","Kazakhstan","Attention-deficit/hyperactivity disorder",2014,"   925.37",0.925374738490476,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"208","Kazakhstan","Attention-deficit/hyperactivity disorder",2015,"   922.15",0.922151171967043,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"209","Kazakhstan","Attention-deficit/hyperactivity disorder",2016,"   919.94",0.919935255748356,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"210","Kazakhstan","Attention-deficit/hyperactivity disorder",2017,"   918.89",0.918889610371792,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"211","Kazakhstan","Attention-deficit/hyperactivity disorder",2018,"   919.48",0.919477400529479,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"212","Kazakhstan","Attention-deficit/hyperactivity disorder",2019,"   921.07",0.921068119086108,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"213","Kazakhstan","Attention-deficit/hyperactivity disorder",2020,"   923.30",0.923301551927058,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"214","Kazakhstan","Attention-deficit/hyperactivity disorder",2021,"   926.04",0.926044312328162,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"215","Kazakhstan","Idiopathic developmental intellectual disability",2015,"   330.34",0.330341795420974,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"216","Kazakhstan","Idiopathic developmental intellectual disability",2016,"   323.19",0.323187727296468,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"217","Kazakhstan","Idiopathic developmental intellectual disability",2017,"   316.83",0.316827551872413,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"218","Kazakhstan","Idiopathic developmental intellectual disability",2018,"   311.58",0.311578195138602,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"219","Kazakhstan","Idiopathic developmental intellectual disability",2019,"   307.43",0.30743014292873,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"220","Kazakhstan","Idiopathic developmental intellectual disability",2020,"   303.75",0.303747979981299,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"221","Kazakhstan","Idiopathic developmental intellectual disability",2021,"   302.99",0.302990151964178,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"222","Kazakhstan","Eating disorders",2012,"   201.96",0.201960214023815,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"223","Kazakhstan","Eating disorders",2013,"   203.22",0.203222863978166,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"224","Kazakhstan","Eating disorders",2014,"   203.65",0.203650849528737,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"225","Kazakhstan","Eating disorders",2015,"   203.10",0.203104499431306,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"226","Kazakhstan","Eating disorders",2016,"   201.79",0.20179047932059,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"227","Kazakhstan","Eating disorders",2017,"   200.26",0.20025627168208,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"228","Kazakhstan","Eating disorders",2018,"   198.65",0.198653858059409,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"229","Kazakhstan","Eating disorders",2019,"   196.83",0.196831010779472,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"230","Kazakhstan","Eating disorders",2020,"   194.67",0.194673830097404,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"231","Kazakhstan","Eating disorders",2021,"   191.66",0.191664412548139,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"232","Belarus","Bipolar disorder",2012,"   562.56",0.562556090754052,9463025,0.26526198,"Moderate","UM",6953.21591683101,5.946,21.8,75.697,NA,NA,NA,NA
"233","Belarus","Bipolar disorder",2013,"   560.36",0.560361492479538,9464405,0.26575053,"Moderate","UM",7998.0802045456,5.937,22.1,76.199,NA,NA,NA,NA
"234","Belarus","Bipolar disorder",2014,"   557.64",0.557639524566161,9472660,0.27176666,"Moderate","UM",8341.29014337961,5.902,22.6,76.693,31,NA,NA,NA
"235","Belarus","Bipolar disorder",2015,"   554.48",0.554475688514476,9487235,0.25633225,"Moderate","UM",5967.06856034227,5.881,21.2,77.181,32,NA,NA,NA
"236","Belarus","Bipolar disorder",2016,"   551.48",0.551475670003582,9499018,0.25306615,"Moderate","UM",5039.77560949445,5.844,21.3,77.661,40,NA,NA,NA
"237","Belarus","Bipolar disorder",2017,"   549.04",0.549037267889005,9495737,0.2544457,"Moderate","UM",5785.53397723676,5.648,21.3,78.134,44,NA,NA,NA
"238","Belarus","Bipolar disorder",2018,"   547.31",0.5473061839213,9479978,0.25240526,"Moderate","UM",6360.05310087258,4.763,21.4,78.595,44,NA,NA,NA
"239","Belarus","Bipolar disorder",2019,"   547.06",0.547059198762487,9435364,0.25277847,"Moderate","UM",6837.76832136779,4.165,21.3,79.044,45,NA,NA,NA
"240","Belarus","Bipolar disorder",2020,"   548.44",0.548440514635173,9350896,0.24383356,"Low","UM",6542.8645398436,4.049,20.7,79.483,47,NA,NA,NA
"241","Kazakhstan","Idiopathic developmental intellectual disability",2012,"   365.01",0.365010764101527,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"242","Kazakhstan","Idiopathic developmental intellectual disability",2013,"   351.12",0.351120081690534,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"243","Kazakhstan","Idiopathic developmental intellectual disability",2014,"   339.37",0.33936570317957,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"244","Poland","Idiopathic developmental intellectual disability",2012,"   323.52",0.32351701251432,38247820,0.3302016,"Moderate","H",13087.420943321,10.031,25.3,60.654,NA,43.43158628239,NA,NA
"245","Poland","Idiopathic developmental intellectual disability",2013,"   313.28",0.313275794080627,38259214,0.33137318,"Moderate","H",13621.9023794031,10.293,25.4,60.529,NA,43.414987553109,NA,24.4826984126984
"246","Poland","Idiopathic developmental intellectual disability",2014,"   303.72",0.303723842613492,38265064,0.32824445,"Moderate","H",14262.2841914116,8.971,25.1,60.403,61,42.907483645166,101.166862939933,24.815303030303
"247","Kazakhstan","Other mental disorders",2012," 1,460.46",1.46046004017997,17306063,0.2816882,"Moderate","UM",12018.7966527993,5.29,22.9,56.973,NA,NA,NA,NA
"248","Kazakhstan","Other mental disorders",2013," 1,461.86",1.46185951871664,17556454,0.2706543,"Moderate","UM",13478.459627612,5.2,22.5,57.046,NA,NA,NA,NA
"249","Kazakhstan","Other mental disorders",2014," 1,463.07",1.46307452560542,17816240,0.2701586,"Moderate","UM",12427.7094576939,5.06,22.6,57.118,29,NA,NA,NA
"250","Kazakhstan","Other mental disorders",2015," 1,463.45",1.46345112700737,18084126,0.26803666,"Moderate","UM",10196.1226255982,4.93,22.6,57.191,28,NA,NA,NA
"251","Kazakhstan","Other mental disorders",2016," 1,462.48",1.46247587353596,18363551,0.27225325,"Moderate","UM",7475.56688689424,4.96,22.7,57.264,29,NA,NA,NA
"252","Kazakhstan","Other mental disorders",2017," 1,460.92",1.46092096776329,18651876,0.27450275,"Moderate","UM",8943.08416791984,4.9,23,57.336,31,NA,NA,NA
"253","Kazakhstan","Other mental disorders",2018," 1,460.06",1.46005786613445,18932674,0.27792874,"Moderate","UM",9472.48527327758,4.85,23.4,57.428,31,NA,NA,32.25
"254","Kazakhstan","Other mental disorders",2019," 1,459.24",1.45924257622171,19209498,0.27968282,"Moderate","UM",9457.12614657136,4.8,23.6,57.54,34,NA,NA,21.77
"255","Kazakhstan","Other mental disorders",2020," 1,456.31",1.45631137650252,19482065,0.2868392,"Moderate","UM",8781.50797787648,4.89,24.2,57.671,38,NA,NA,NA
"256","Kazakhstan","Other mental disorders",2021," 1,450.80",1.45080036599375,19743565,0.29191533,"Moderate","UM",9983.60103576902,5.546,24.8,57.821,NA,NA,NA,NA
"257","Poland","Eating disorders",2012,"   198.29",0.198294253429562,38247820,0.3302016,"Moderate","H",13087.420943321,10.031,25.3,60.654,NA,43.43158628239,NA,NA
"258","Poland","Eating disorders",2013,"   199.32",0.199318389933612,38259214,0.33137318,"Moderate","H",13621.9023794031,10.293,25.4,60.529,NA,43.414987553109,NA,24.4826984126984
"259","Poland","Eating disorders",2014,"   199.76",0.199762945389541,38265064,0.32824445,"Moderate","H",14262.2841914116,8.971,25.1,60.403,61,42.907483645166,101.166862939933,24.815303030303
"260","Poland","Eating disorders",2015,"   199.49",0.199491011978489,38266267,0.3175091,"Moderate","H",12637.5220324406,7.475,24.2,60.278,63,41.736717853492,100,23.2951428571429
"261","Poland","Eating disorders",2016,"   198.90",0.198904081151635,38263203,0.31189167,"Moderate","H",12464.0110508476,6.141,24.6,60.178,62,41.334144972313,97.2781790076271,22.3980281690141
"262","Poland","Eating disorders",2017,"   198.20",0.198201074798035,38254908,0.2968527,"Moderate","H",13913.3402919927,4.867,23.5,60.105,60,41.419063200716,95.8059715302637,22.8744
"263","Poland","Eating disorders",2018,"   196.98",0.196976254877181,38241017,0.302149,"Moderate","H",15658.2120316794,3.835,24,60.058,60,41.447007098262,96.2993334557492,23.2772
"264","Poland","Eating disorders",2019,"   194.90",0.194902563861639,38225836,0.28760177,"Moderate","H",15874.5220531254,3.267,23.1,60.037,58,41.875876505216,97.8361058020738,18.7347727272727
"265","Poland","Eating disorders",2020,"   191.93",0.191934939903505,38170958,0.284626,"Moderate","H",15987.5753654045,3.155,22.8,60.043,56,NA,98.0508087122538,NA
"266","Poland","Eating disorders",2021,"   190.04",0.190038839037895,38040252,0.28479505,"Moderate","H",18635.5104895754,3.268,22.8,60.075,NA,NA,103.808074815571,NA
"267","Armenia","Conduct disorder",2012,"   438.24",0.438238710177684,2922474,0.29602262,"Moderate","LM",3511.56399687426,17.511,24.5,63.24,NA,NA,NA,NA
"268","Armenia","Conduct disorder",2013,"   426.32",0.426318648663941,2922487,0.30579662,"Moderate","LM",3680.16692158886,16.576,24.7,63.164,NA,NA,NA,NA
"269","Armenia","Conduct disorder",2014,"   419.57",0.419572562614556,2922390,0.3148329,"Moderate","LM",3852.11800610384,17.498,25.7,63.112,37,NA,NA,NA
"270","Armenia","Conduct disorder",2015,"   415.67",0.415667171654321,2921124,0.32356772,"Moderate","LM",3512.39350276709,18.261,26.7,63.085,35,NA,NA,NA
